match_id,batting_team,bowling_team,over,batter,bowler,batsman_runs,total_runs,season
1422133,Lucknow Super Giants,Royal Challengers Bengaluru,13,MP Stoinis,GJ Maxwell,6,6,2024
1422133,Lucknow Super Giants,Royal Challengers Bengaluru,18,N Pooran,RJW Topley,6,6,2024
1422133,Lucknow Super Giants,Royal Challengers Bengaluru,18,N Pooran,RJW Topley,6,6,2024
1422133,Lucknow Super Giants,Royal Challengers Bengaluru,18,N Pooran,RJW Topley,6,6,2024
1422133,Lucknow Super Giants,Royal Challengers Bengaluru,19,N Pooran,Mohammed Siraj,6,6,2024
1422133,Lucknow Super Giants,Royal Challengers Bengaluru,19,N Pooran,Mohammed Siraj,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,3,V Kohli,Naveen-ul-Haq,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,10,RM Patidar,Yash Thakur,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,11,RM Patidar,Ravi Bishnoi,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,15,MK Lomror,Yash Thakur,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,15,MK Lomror,Yash Thakur,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,16,MK Lomror,Naveen-ul-Haq,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,18,Mohammed Siraj,Ravi Bishnoi,6,6,2024
1422133,Royal Challengers Bengaluru,Lucknow Super Giants,18,Mohammed Siraj,Ravi Bishnoi,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,3,SP Narine,I Sharma,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,3,SP Narine,I Sharma,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,3,SP Narine,I Sharma,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,5,SP Narine,Rasikh Salam,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,7,SP Narine,AR Patel,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,7,SP Narine,AR Patel,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,8,A Raghuvanshi,Sumit Kumar,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,10,A Raghuvanshi,Rasikh Salam,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,10,A Raghuvanshi,Rasikh Salam,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,11,SP Narine,A Nortje,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,14,AD Russell,Rasikh Salam,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,15,AD Russell,KK Ahmed,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,16,AD Russell,MR Marsh,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,16,SS Iyer,MR Marsh,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,17,SS Iyer,KK Ahmed,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,18,RK Singh,A Nortje,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,18,RK Singh,A Nortje,6,6,2024
1422134,Kolkata Knight Riders,Delhi Capitals,18,RK Singh,A Nortje,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,4,DA Warner,MA Starc,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,4,RR Pant,MA Starc,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,6,RR Pant,AD Russell,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,6,RR Pant,AD Russell,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,8,T Stubbs,CV Varun,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,8,T Stubbs,CV Varun,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,11,RR Pant,VR Iyer,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,11,RR Pant,VR Iyer,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,13,T Stubbs,SP Narine,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,13,T Stubbs,SP Narine,6,6,2024
1422134,Delhi Capitals,Kolkata Knight Riders,13,Sumit Kumar,SP Narine,6,6,2024
1422135,Gujarat Titans,Punjab Kings,0,Shubman Gill,Harpreet Brar,6,6,2024
1422135,Gujarat Titans,Punjab Kings,12,Shubman Gill,K Rabada,6,6,2024
1422135,Gujarat Titans,Punjab Kings,16,Shubman Gill,HV Patel,6,6,2024
1422135,Gujarat Titans,Punjab Kings,17,Shubman Gill,K Rabada,6,6,2024
1422135,Gujarat Titans,Punjab Kings,18,R Tewatia,HV Patel,6,6,2024
1422135,Punjab Kings,Gujarat Titans,3,P Simran Singh,UT Yadav,6,6,2024
1422135,Punjab Kings,Gujarat Titans,9,Shashank Singh,Noor Ahmad,6,6,2024
1422135,Punjab Kings,Gujarat Titans,10,Shashank Singh,UT Yadav,6,6,2024
1422135,Punjab Kings,Gujarat Titans,13,Shashank Singh,Rashid Khan,6,6,2024
1422135,Punjab Kings,Gujarat Titans,15,JM Sharma,Rashid Khan,6,6,2024
1422135,Punjab Kings,Gujarat Titans,15,JM Sharma,Rashid Khan,6,6,2024
1422135,Punjab Kings,Gujarat Titans,18,Ashutosh Sharma,MM Sharma,6,6,2024
1422135,Punjab Kings,Gujarat Titans,18,Shashank Singh,MM Sharma,6,6,2024
1422136,Chennai Super Kings,Sunrisers Hyderabad,4,AM Rahane,PJ Cummins,6,6,2024
1422136,Chennai Super Kings,Sunrisers Hyderabad,5,RD Gaikwad,B Kumar,6,6,2024
1422136,Chennai Super Kings,Sunrisers Hyderabad,7,S Dube,Shahbaz Ahmed,6,6,2024
1422136,Chennai Super Kings,Sunrisers Hyderabad,8,S Dube,M Markande,6,6,2024
1422136,Chennai Super Kings,Sunrisers Hyderabad,11,S Dube,T Natarajan,6,6,2024
1422136,Chennai Super Kings,Sunrisers Hyderabad,11,S Dube,T Natarajan,6,6,2024
1422136,Sunrisers Hyderabad,Chennai Super Kings,0,TM Head,DL Chahar,6,6,2024
1422136,Sunrisers Hyderabad,Chennai Super Kings,1,Abhishek Sharma,Mukesh Choudhary,6,6,2024
1422136,Sunrisers Hyderabad,Chennai Super Kings,1,Abhishek Sharma,Mukesh Choudhary,6,6,2024
1422136,Sunrisers Hyderabad,Chennai Super Kings,2,Abhishek Sharma,DL Chahar,6,6,2024
1422136,Sunrisers Hyderabad,Chennai Super Kings,8,AK Markram,RA Jadeja,6,6,2024
1422136,Sunrisers Hyderabad,Chennai Super Kings,15,Shahbaz Ahmed,MM Ali,6,6,2024
1422136,Sunrisers Hyderabad,Chennai Super Kings,18,Nithish Kumar Reddy,DL Chahar,6,6,2024
1422137,Royal Challengers Bengaluru,Rajasthan Royals,3,V Kohli,N Burger,6,6,2024
1422137,Royal Challengers Bengaluru,Rajasthan Royals,8,F du Plessis,TA Boult,6,6,2024
1422137,Royal Challengers Bengaluru,Rajasthan Royals,8,F du Plessis,TA Boult,6,6,2024
1422137,Royal Challengers Bengaluru,Rajasthan Royals,9,V Kohli,YS Chahal,6,6,2024
1422137,Royal Challengers Bengaluru,Rajasthan Royals,10,V Kohli,R Parag,6,6,2024
1422137,Royal Challengers Bengaluru,Rajasthan Royals,16,Saurav Chauhan,R Ashwin,6,6,2024
1422137,Royal Challengers Bengaluru,Rajasthan Royals,17,V Kohli,YS Chahal,6,6,2024
1422137,Rajasthan Royals,Royal Challengers Bengaluru,5,JC Buttler,Mayank Dagar,6,6,2024
1422137,Rajasthan Royals,Royal Challengers Bengaluru,9,SV Samson,Mohammed Siraj,6,6,2024
1422137,Rajasthan Royals,Royal Challengers Bengaluru,10,SV Samson,Mayank Dagar,6,6,2024
1422137,Rajasthan Royals,Royal Challengers Bengaluru,11,JC Buttler,H Sharma,6,6,2024
1422137,Rajasthan Royals,Royal Challengers Bengaluru,12,JC Buttler,Yash Dayal,6,6,2024
1422137,Rajasthan Royals,Royal Challengers Bengaluru,19,JC Buttler,C Green,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,3,RG Sharma,JA Richardson,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,3,RG Sharma,JA Richardson,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,4,RG Sharma,AR Patel,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,9,Ishan Kishan,A Nortje,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,10,Ishan Kishan,AR Patel,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,15,TH David,JA Richardson,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,16,TH David,KK Ahmed,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,16,HH Pandya,KK Ahmed,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,18,TH David,I Sharma,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,19,R Shepherd,A Nortje,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,19,R Shepherd,A Nortje,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,19,R Shepherd,A Nortje,6,6,2024
1422138,Mumbai Indians,Delhi Capitals,19,R Shepherd,A Nortje,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,0,PP Shaw,G Coetzee,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,3,DA Warner,R Shepherd,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,7,PP Shaw,PP Chawla,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,9,PP Shaw,Mohammad Nabi,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,12,T Stubbs,PP Chawla,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,12,T Stubbs,PP Chawla,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,15,T Stubbs,G Coetzee,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,18,T Stubbs,R Shepherd,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,18,T Stubbs,R Shepherd,6,6,2024
1422138,Delhi Capitals,Mumbai Indians,18,T Stubbs,R Shepherd,6,6,2024
1422139,Lucknow Super Giants,Gujarat Titans,0,Q de Kock,UT Yadav,6,6,2024
1422139,Lucknow Super Giants,Gujarat Titans,14,MP Stoinis,DG Nalkande,6,6,2024
1422139,Lucknow Super Giants,Gujarat Titans,14,MP Stoinis,DG Nalkande,6,6,2024
1422139,Lucknow Super Giants,Gujarat Titans,17,N Pooran,MM Sharma,6,6,2024
1422139,Lucknow Super Giants,Gujarat Titans,18,N Pooran,Rashid Khan,6,6,2024
1422139,Lucknow Super Giants,Gujarat Titans,19,N Pooran,SH Johnson,6,6,2024
1422139,Gujarat Titans,Lucknow Super Giants,11,DG Nalkande,M Siddharth,6,6,2024
1422139,Gujarat Titans,Lucknow Super Giants,13,V Shankar,Naveen-ul-Haq,6,6,2024
1422139,Gujarat Titans,Lucknow Super Giants,16,R Tewatia,Yash Thakur,6,6,2024
1422139,Gujarat Titans,Lucknow Super Giants,18,R Tewatia,Yash Thakur,6,6,2024
1426260,Kolkata Knight Riders,Chennai Super Kings,2,SP Narine,TU Deshpande,6,6,2024
1426260,Kolkata Knight Riders,Chennai Super Kings,4,A Raghuvanshi,M Theekshana,6,6,2024
1426260,Kolkata Knight Riders,Chennai Super Kings,4,SP Narine,M Theekshana,6,6,2024
1426260,Kolkata Knight Riders,Chennai Super Kings,11,Ramandeep Singh,M Theekshana,6,6,2024
1426260,Chennai Super Kings,Kolkata Knight Riders,6,DJ Mitchell,SP Narine,6,6,2024
1426260,Chennai Super Kings,Kolkata Knight Riders,15,S Dube,CV Varun,6,6,2024
1426260,Chennai Super Kings,Kolkata Knight Riders,15,S Dube,CV Varun,6,6,2024
1426260,Chennai Super Kings,Kolkata Knight Riders,16,S Dube,VG Arora,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,4,Abhishek Sharma,SM Curran,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,10,Nithish Kumar Reddy,Harpreet Brar,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,11,Nithish Kumar Reddy,K Rabada,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,12,Nithish Kumar Reddy,SM Curran,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,14,Nithish Kumar Reddy,Harpreet Brar,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,14,Nithish Kumar Reddy,Harpreet Brar,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,18,Shahbaz Ahmed,Arshdeep Singh,6,6,2024
1426261,Sunrisers Hyderabad,Punjab Kings,19,JD Unadkat,SM Curran,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,7,SM Curran,JD Unadkat,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,8,SM Curran,Nithish Kumar Reddy,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,10,Sikandar Raza,JD Unadkat,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,11,Sikandar Raza,Shahbaz Ahmed,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,15,JM Sharma,Nithish Kumar Reddy,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,19,Ashutosh Sharma,JD Unadkat,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,19,Ashutosh Sharma,JD Unadkat,6,6,2024
1426261,Punjab Kings,Sunrisers Hyderabad,19,Shashank Singh,JD Unadkat,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,8,R Parag,Noor Ahmad,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,12,R Parag,Noor Ahmad,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,12,R Parag,Noor Ahmad,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,13,R Parag,MM Sharma,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,14,SV Samson,SH Johnson,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,18,R Parag,MM Sharma,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,19,SO Hetmyer,UT Yadav,6,6,2024
1426262,Rajasthan Royals,Gujarat Titans,19,SV Samson,UT Yadav,6,6,2024
1426262,Gujarat Titans,Rajasthan Royals,1,B Sai Sudharsan,Avesh Khan,6,6,2024
1426262,Gujarat Titans,Rajasthan Royals,3,Shubman Gill,KA Maharaj,6,6,2024
1426262,Gujarat Titans,Rajasthan Royals,5,Shubman Gill,Avesh Khan,6,6,2024
1426262,Gujarat Titans,Rajasthan Royals,16,M Shahrukh Khan,R Ashwin,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,1,F du Plessis,G Coetzee,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,4,F du Plessis,G Coetzee,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,8,RM Patidar,S Gopal,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,9,RM Patidar,HH Pandya,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,11,RM Patidar,G Coetzee,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,11,RM Patidar,G Coetzee,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,14,F du Plessis,S Gopal,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,17,KD Karthik,G Coetzee,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,18,KD Karthik,JJ Bumrah,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,19,KD Karthik,Akash Madhwal,6,6,2024
1426263,Royal Challengers Bengaluru,Mumbai Indians,19,KD Karthik,Akash Madhwal,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,1,Ishan Kishan,Mohammed Siraj,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,3,RG Sharma,Akash Deep,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,4,Ishan Kishan,Mohammed Siraj,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,4,Ishan Kishan,Mohammed Siraj,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,4,RG Sharma,Mohammed Siraj,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,5,Ishan Kishan,GJ Maxwell,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,6,RG Sharma,Vijaykumar Vyshak,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,8,Ishan Kishan,Akash Deep,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,10,SA Yadav,Akash Deep,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,10,SA Yadav,Akash Deep,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,10,SA Yadav,Akash Deep,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,11,HH Pandya,WG Jacks,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,12,SA Yadav,RJW Topley,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,13,HH Pandya,Vijaykumar Vyshak,6,6,2024
1426263,Mumbai Indians,Royal Challengers Bengaluru,15,HH Pandya,Akash Deep,6,6,2024
1426264,Lucknow Super Giants,Delhi Capitals,2,KL Rahul,KK Ahmed,6,6,2024
1426264,Lucknow Super Giants,Delhi Capitals,17,A Badoni,KK Ahmed,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,3,J Fraser-McGurk,Yash Thakur,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,4,J Fraser-McGurk,Arshad Khan,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,10,RR Pant,Ravi Bishnoi,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,12,J Fraser-McGurk,KH Pandya,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,12,J Fraser-McGurk,KH Pandya,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,12,J Fraser-McGurk,KH Pandya,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,13,RR Pant,Yash Thakur,6,6,2024
1426264,Delhi Capitals,Lucknow Super Giants,18,T Stubbs,Arshad Khan,6,6,2024
1426265,Punjab Kings,Rajasthan Royals,14,JM Sharma,YS Chahal,6,6,2024
1426265,Punjab Kings,Rajasthan Royals,15,JM Sharma,KR Sen,6,6,2024
1426265,Punjab Kings,Rajasthan Royals,15,LS Livingstone,KR Sen,6,6,2024
1426265,Punjab Kings,Rajasthan Royals,17,Ashutosh Sharma,YS Chahal,6,6,2024
1426265,Punjab Kings,Rajasthan Royals,18,Ashutosh Sharma,Avesh Khan,6,6,2024
1426265,Punjab Kings,Rajasthan Royals,18,Ashutosh Sharma,Avesh Khan,6,6,2024
1426265,Rajasthan Royals,Punjab Kings,10,SV Samson,LS Livingstone,6,6,2024
1426265,Rajasthan Royals,Punjab Kings,16,R Parag,Arshdeep Singh,6,6,2024
1426265,Rajasthan Royals,Punjab Kings,17,SO Hetmyer,HV Patel,6,6,2024
1426265,Rajasthan Royals,Punjab Kings,19,SO Hetmyer,Arshdeep Singh,6,6,2024
1426265,Rajasthan Royals,Punjab Kings,19,SO Hetmyer,Arshdeep Singh,6,6,2024
1426266,Lucknow Super Giants,Kolkata Knight Riders,1,KL Rahul,VG Arora,6,6,2024
1426266,Lucknow Super Giants,Kolkata Knight Riders,10,KL Rahul,AD Russell,6,6,2024
1426266,Lucknow Super Giants,Kolkata Knight Riders,11,A Badoni,CV Varun,6,6,2024
1426266,Lucknow Super Giants,Kolkata Knight Riders,13,N Pooran,CV Varun,6,6,2024
1426266,Lucknow Super Giants,Kolkata Knight Riders,16,N Pooran,Harshit Rana,6,6,2024
1426266,Lucknow Super Giants,Kolkata Knight Riders,17,N Pooran,VG Arora,6,6,2024
1426266,Lucknow Super Giants,Kolkata Knight Riders,17,N Pooran,VG Arora,6,6,2024
1426266,Kolkata Knight Riders,Lucknow Super Giants,0,PD Salt,S Joseph,6,6,2024
1426266,Kolkata Knight Riders,Lucknow Super Giants,1,A Raghuvanshi,Mohsin Khan,6,6,2024
1426266,Kolkata Knight Riders,Lucknow Super Giants,6,PD Salt,S Joseph,6,6,2024
1426266,Kolkata Knight Riders,Lucknow Super Giants,14,PD Salt,Mohsin Khan,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,2,RD Gaikwad,Mohammad Nabi,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,4,RD Gaikwad,G Coetzee,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,7,R Ravindra,S Gopal,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,11,RD Gaikwad,Akash Madhwal,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,12,RD Gaikwad,G Coetzee,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,13,S Dube,R Shepherd,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,13,S Dube,R Shepherd,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,14,RD Gaikwad,Akash Madhwal,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,19,MS Dhoni,HH Pandya,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,19,MS Dhoni,HH Pandya,6,6,2024
1426267,Chennai Super Kings,Mumbai Indians,19,MS Dhoni,HH Pandya,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,2,RG Sharma,TU Deshpande,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,3,Ishan Kishan,SN Thakur,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,4,RG Sharma,Mustafizur Rahman,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,10,RG Sharma,RA Jadeja,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,11,RG Sharma,SN Thakur,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,16,TH David,Mustafizur Rahman,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,16,TH David,Mustafizur Rahman,6,6,2024
1426267,Mumbai Indians,Chennai Super Kings,18,RG Sharma,Mustafizur Rahman,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,TM Head,RJW Topley,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,Abhishek Sharma,RJW Topley,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,4,TM Head,LH Ferguson,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,4,TM Head,LH Ferguson,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,5,TM Head,Yash Dayal,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,5,TM Head,Yash Dayal,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,6,TM Head,WG Jacks,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,6,TM Head,WG Jacks,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,7,Abhishek Sharma,Vijaykumar Vyshak,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,9,TM Head,LH Ferguson,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,10,H Klaasen,Yash Dayal,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,12,H Klaasen,LH Ferguson,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,13,H Klaasen,MK Lomror,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,13,H Klaasen,MK Lomror,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,14,H Klaasen,Vijaykumar Vyshak,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,15,H Klaasen,RJW Topley,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,16,H Klaasen,LH Ferguson,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,16,AK Markram,LH Ferguson,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,18,Abdul Samad,RJW Topley,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,18,Abdul Samad,RJW Topley,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,19,AK Markram,Vijaykumar Vyshak,6,6,2024
1426268,Sunrisers Hyderabad,Royal Challengers Bengaluru,19,Abdul Samad,Vijaykumar Vyshak,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,V Kohli,B Kumar,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,2,F du Plessis,Shahbaz Ahmed,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,2,F du Plessis,Shahbaz Ahmed,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,4,V Kohli,T Natarajan,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,7,F du Plessis,JD Unadkat,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,8,RM Patidar,M Markande,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,9,F du Plessis,PJ Cummins,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,MK Lomror,M Markande,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,MK Lomror,M Markande,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,12,KD Karthik,M Markande,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,13,KD Karthik,JD Unadkat,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,15,KD Karthik,T Natarajan,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,16,KD Karthik,PJ Cummins,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,16,KD Karthik,PJ Cummins,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,17,KD Karthik,B Kumar,6,6,2024
1426268,Royal Challengers Bengaluru,Sunrisers Hyderabad,18,KD Karthik,T Natarajan,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,5,SP Narine,KR Sen,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,8,SP Narine,YS Chahal,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,9,SP Narine,R Ashwin,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,11,SP Narine,R Ashwin,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,12,SS Iyer,YS Chahal,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,15,SP Narine,YS Chahal,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,15,SP Narine,YS Chahal,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,18,RK Singh,Avesh Khan,6,6,2024
1426269,Kolkata Knight Riders,Rajasthan Royals,19,RK Singh,KR Sen,6,6,2024
1426269,Rajasthan Royals,Kolkata Knight Riders,1,YBK Jaiswal,VG Arora,6,6,2024
1426269,Rajasthan Royals,Kolkata Knight Riders,5,JC Buttler,VG Arora,6,6,2024
1426269,Rajasthan Royals,Kolkata Knight Riders,5,R Parag,VG Arora,6,6,2024
1426269,Rajasthan Royals,Kolkata Knight Riders,7,R Parag,Harshit Rana,6,6,2024
1426269,Rajasthan Royals,Kolkata Knight Riders,15,R Powell,AD Russell,6,6,2024
1426269,Rajasthan Royals,Kolkata Knight Riders,15,JC Buttler,AD Russell,6,6,2024
